image_id,height,width,xmin,ymin,w,h
1208,3264,2448,1324.0,2716.0,64.0,46.0
1208,3264,2448,1522.0,2542.0,34.0,66.0
1208,3264,2448,2088.0,2194.0,56.0,48.0
1208,3264,2448,2274.0,2124.0,66.0,58.0
1208,3264,2448,236.0,1632.0,54.0,54.0
1208,3264,2448,8.0,1578.0,54.0,32.0
1208,3264,2448,600.0,1138.0,18.0,58.0
1209,3264,2448,1420.0,989.0,47.0,29.0
1209,3264,2448,1341.0,946.0,100.0,78.0
1209,3264,2448,837.0,1183.0,459.0,219.0
1209,3264,2448,824.0,1241.0,109.0,131.0
1209,3264,2448,4.0,2538.0,527.0,459.0
1209,3264,2448,868.0,1186.0,106.0,89.0
1209,3264,2448,240.0,1597.0,92.0,74.0
1209,3264,2448,1300.0,1508.0,46.0,30.0
1210,3264,2448,1188.0,1207.0,201.0,373.0
1210,3264,2448,1238.0,1491.0,54.0,52.0
1211,3264,2448,1358.0,1415.0,244.0,159.0
1211,3264,2448,1178.0,1425.0,219.0,173.0
1211,3264,2448,1258.0,1457.0,287.0,128.0
1211,3264,2448,844.0,1466.0,12.0,32.0
1211,3264,2448,856.0,1448.0,14.0,38.0
1212,3264,2448,1133.0,1863.0,201.0,172.0
1212,3264,2448,1413.0,1989.0,43.0,48.0
1212,3264,2448,1497.0,1822.0,177.0,553.0
1212,3264,2448,514.0,1918.0,105.0,78.0
1212,3264,2448,662.0,2049.0,78.0,42.0
1213,3264,2448,1714.0,1827.0,337.0,429.0
1213,3264,2448,1891.0,1763.0,158.0,174.0
1213,3264,2448,528.0,1944.0,132.0,107.0
1213,3264,2448,645.0,2335.0,130.0,101.0
1213,3264,2448,0.0,847.0,111.0,78.0
1213,3264,2448,584.0,2784.0,129.0,217.0
1213,3264,2448,614.0,1589.0,200.0,494.0
1213,3264,2448,551.0,1431.0,163.0,116.0
1213,3264,2448,574.0,1389.0,85.0,45.0
1213,3264,2448,1652.0,518.0,103.0,60.0
1213,3264,2448,186.0,1796.0,94.0,67.0
1213,3264,2448,278.0,1825.0,62.0,51.0
1213,3264,2448,1520.0,2439.0,39.0,97.0
1213,3264,2448,1871.0,1438.0,168.0,92.0
1213,3264,2448,415.0,570.0,116.0,39.0
1213,3264,2448,1200.0,626.0,221.0,51.0
1213,3264,2448,1389.0,481.0,23.0,11.0
1213,3264,2448,217.0,1294.0,49.0,32.0
1213,3264,2448,1778.0,2692.0,43.0,305.0
1213,3264,2448,1397.0,2528.0,57.0,83.0
1213,3264,2448,868.0,2519.0,158.0,148.0
1213,3264,2448,1818.0,1694.0,127.0,134.0
1213,3264,2448,50.0,585.0,90.0,71.0
1213,3264,2448,662.0,2052.0,51.0,31.0
1214,3264,2448,1096.0,1495.0,84.0,364.0
1214,3264,2448,1172.0,1736.0,373.0,116.0
1214,3264,2448,1120.0,1721.0,240.0,485.0
1214,3264,2448,924.0,1192.0,253.0,135.0
1215,3264,2448,599.0,2068.0,104.0,106.0
1215,3264,2448,632.0,2055.0,98.0,98.0
1215,3264,2448,574.0,2142.0,574.0,537.0
1215,3264,2448,1091.0,1906.0,561.0,843.0
1215,3264,2448,1295.0,2573.0,136.0,186.0
1215,3264,2448,488.0,1679.0,1331.0,805.0
1215,3264,2448,1027.0,2099.0,130.0,183.0
1215,3264,2448,1610.0,2468.0,116.0,136.0
1215,3264,2448,840.0,1492.0,40.0,12.0
1216,2448,3264,1317.0,1432.0,554.0,438.0
1216,2448,3264,3017.0,1814.0,52.0,55.0
1217,2448,3264,1782.0,1397.0,141.0,223.0
1217,2448,3264,2288.0,1931.0,186.0,36.0
1218,2448,3264,1751.0,1946.0,88.0,85.0
1218,2448,3264,293.0,2012.0,51.0,33.0
1219,3264,2448,1262.0,1243.0,417.0,198.0
1220,3264,2448,850.0,1603.0,164.0,283.0
1221,3264,2448,1299.0,1332.0,98.0,69.0
1222,3264,2448,1371.0,1814.0,187.0,281.0
1222,3264,2448,2109.0,2677.0,264.0,237.0
1223,3264,2448,1279.0,1541.0,301.0,198.0
1224,3264,2448,1564.0,911.0,181.0,183.0
1224,3264,2448,1563.0,1061.0,30.0,33.0
1224,3264,2448,1810.0,629.0,145.0,118.0
1224,3264,2448,1351.0,817.0,177.0,94.0
1224,3264,2448,996.0,2002.0,293.0,293.0
1224,3264,2448,590.0,2475.0,159.0,178.0
1224,3264,2448,900.0,1480.0,117.0,137.0
1224,3264,2448,1721.0,467.0,34.0,29.0
1224,3264,2448,2189.0,18.0,67.0,73.0
1224,3264,2448,2202.0,0.0,79.0,45.0
1224,3264,2448,1086.0,760.0,70.0,84.0
1224,3264,2448,1165.0,2263.0,146.0,220.0
1225,2448,3264,1445.0,874.0,122.0,472.0
1225,2448,3264,1546.0,182.0,87.0,184.0
1226,2448,3264,1409.0,1558.0,138.0,128.0
1226,2448,3264,1978.0,1146.0,193.0,84.0
1226,2448,3264,793.0,2266.0,108.0,72.0
1227,2448,3264,1151.0,718.0,297.0,162.0
1227,2448,3264,2292.0,868.0,112.0,75.0
1227,2448,3264,2292.0,920.0,22.0,24.0
1227,2448,3264,1.0,788.0,73.0,38.0
1228,2448,3264,1716.0,1246.0,79.0,112.0
1228,2448,3264,2511.0,940.0,192.0,128.0
1228,2448,3264,702.0,608.0,110.0,85.0
1229,2448,3264,1837.0,909.0,318.0,251.0
1229,2448,3264,1726.0,1627.0,79.0,136.0
1230,2448,3264,1503.0,675.0,175.0,157.0
1231,3264,2448,1200.0,1795.0,221.0,227.0
1232,3264,2448,907.0,1943.0,329.0,105.0
1232,3264,2448,840.0,2103.0,200.0,108.0
1232,3264,2448,764.0,2845.0,27.0,75.0
1233,2448,3264,1558.0,807.0,244.0,80.0
1234,3264,2448,1070.0,1284.0,443.0,317.0
1234,3264,2448,2033.0,2806.0,337.0,282.0
1234,3264,2448,448.0,350.0,427.0,376.0
1234,3264,2448,1016.0,3036.0,30.0,74.0
1234,3264,2448,458.0,3090.0,90.0,54.0
1235,3264,2448,1041.0,1327.0,264.0,173.0
1235,3264,2448,1434.0,1898.0,44.0,41.0
1235,3264,2448,1100.0,2040.0,50.0,22.0
1235,3264,2448,1656.0,2436.0,40.0,20.0
1235,3264,2448,1242.0,254.0,26.0,22.0
1236,2448,3264,1590.0,513.0,167.0,133.0
1236,2448,3264,1092.0,1744.0,60.0,24.0
1237,3264,2448,658.0,1286.0,147.0,69.0
1237,3264,2448,298.0,799.0,27.0,32.0
1238,3264,2448,618.0,1456.0,164.0,282.0
1238,3264,2448,676.0,3196.0,28.0,64.0
1238,3264,2448,952.0,942.0,14.0,38.0
1239,3264,2448,172.0,2.0,1120.0,592.0
1239,3264,2448,222.0,208.0,739.0,598.0
1239,3264,2448,177.0,538.0,1694.0,1455.0
1239,3264,2448,0.0,527.0,579.0,623.0
1239,3264,2448,0.0,1570.0,592.0,1346.0
1239,3264,2448,1804.0,1019.0,127.0,90.0
1239,3264,2448,1633.0,1734.0,228.0,218.0
1239,3264,2448,1633.0,1496.0,528.0,358.0
1239,3264,2448,5.0,1445.0,1014.0,1044.0
1239,3264,2448,2179.0,1805.0,227.0,269.0
1239,3264,2448,2021.0,1471.0,211.0,185.0
1239,3264,2448,2212.0,1177.0,178.0,118.0
1239,3264,2448,984.0,1885.0,241.0,164.0
1239,3264,2448,932.0,2042.0,327.0,186.0
1239,3264,2448,851.0,1986.0,113.0,119.0
1239,3264,2448,1835.0,884.0,33.0,19.0
1239,3264,2448,2156.0,1604.0,34.0,94.0
1239,3264,2448,971.0,2004.0,24.0,58.0
1239,3264,2448,1236.0,1809.0,145.0,442.0
1239,3264,2448,1293.0,2200.0,65.0,52.0
1240,3264,2448,1003.0,1762.0,364.0,143.0
1240,3264,2448,564.0,1821.0,382.0,145.0
1240,3264,2448,865.0,1439.0,205.0,256.0
1240,3264,2448,858.0,1707.0,167.0,125.0
1240,3264,2448,380.0,2251.0,105.0,67.0
1240,3264,2448,580.0,1500.0,347.0,291.0
1240,3264,2448,1205.0,1631.0,144.0,93.0
1240,3264,2448,226.0,2146.0,52.0,26.0
1240,3264,2448,302.0,2250.0,30.0,42.0
1240,3264,2448,376.0,2252.0,20.0,38.0
1241,2448,3264,1557.0,1714.0,161.0,264.0
1241,2448,3264,2093.0,1023.0,142.0,242.0
1241,2448,3264,2133.0,1232.0,50.0,34.0
1241,2448,3264,3054.0,160.0,30.0,18.0
1242,3264,2448,1090.0,1764.0,255.0,270.0
1242,3264,2448,2127.0,996.0,72.0,46.0
1242,3264,2448,2157.0,955.0,98.0,39.0
1242,3264,2448,1542.0,750.0,189.0,97.0
1243,2448,3264,886.0,1343.0,265.0,220.0
1244,3264,2448,650.0,1100.0,458.0,459.0
1244,3264,2448,1992.0,890.0,42.0,45.0
1244,3264,2448,340.0,1310.0,28.0,34.0
1245,2448,2448,1136.0,1125.0,195.0,128.0
1245,2448,2448,1136.0,1125.0,65.0,110.0
1245,2448,2448,784.0,1138.0,34.0,16.0
1245,2448,2448,492.0,1086.0,34.0,18.0
1245,2448,2448,280.0,944.0,40.0,16.0
1245,2448,2448,1904.0,1230.0,20.0,34.0
1246,3264,2448,694.0,2484.0,428.0,334.0
1246,3264,2448,927.0,1786.0,361.0,231.0
1246,3264,2448,461.0,1196.0,367.0,109.0
1246,3264,2448,433.0,1065.0,151.0,107.0
1246,3264,2448,555.0,1481.0,138.0,232.0
1246,3264,2448,1064.0,737.0,196.0,81.0
1246,3264,2448,407.0,874.0,123.0,149.0
1246,3264,2448,59.0,1072.0,165.0,115.0
1246,3264,2448,101.0,310.0,84.0,150.0
1246,3264,2448,2.0,236.0,69.0,67.0
1246,3264,2448,1093.0,2038.0,81.0,86.0
1246,3264,2448,586.0,2512.0,139.0,119.0
1246,3264,2448,460.0,1223.0,21.0,20.0
1246,3264,2448,1064.0,762.0,18.0,40.0
1246,3264,2448,257.0,1088.0,228.0,167.0
1246,3264,2448,0.0,726.0,447.0,350.0
1246,3264,2448,0.0,0.0,51.0,102.0
1246,3264,2448,135.0,188.0,71.0,65.0
1246,3264,2448,546.0,2181.0,41.0,52.0
1246,3264,2448,760.0,2870.0,44.0,70.0
1247,3264,2448,1480.0,2176.0,211.0,234.0
1247,3264,2448,1920.0,2448.0,49.0,37.0
1247,3264,2448,1686.0,2527.0,143.0,237.0
1247,3264,2448,1676.0,2558.0,42.0,54.0
1248,2448,3264,2337.0,1587.0,31.0,64.0
1248,2448,3264,1567.0,1516.0,47.0,53.0
1248,2448,3264,1826.0,1485.0,212.0,157.0
1248,2448,3264,777.0,1474.0,198.0,243.0
1248,2448,3264,996.0,1550.0,184.0,208.0
1248,2448,3264,1772.0,1345.0,321.0,163.0
1248,2448,3264,1589.0,1353.0,267.0,342.0
1248,2448,3264,474.0,1444.0,119.0,123.0
1248,2448,3264,405.0,1537.0,98.0,96.0
1248,2448,3264,2130.0,2330.0,50.0,34.0
1249,3264,2448,1312.0,1524.0,101.0,43.0
1250,2448,3264,1449.0,1316.0,129.0,39.0
1251,3264,2448,1510.0,2313.0,322.0,644.0
1251,3264,2448,1524.0,2315.0,77.0,88.0
1252,2448,3264,1741.0,1200.0,222.0,660.0
1252,2448,3264,1819.0,1200.0,74.0,85.0
1253,2448,3264,1710.0,517.0,1170.0,1370.0
1253,2448,3264,1254.0,493.0,426.0,729.0
1253,2448,3264,1063.0,1043.0,551.0,607.0
1253,2448,3264,1389.0,590.0,106.0,60.0
1253,2448,3264,1191.0,1040.0,133.0,100.0
1254,3264,2448,987.0,1147.0,375.0,306.0
1255,3264,2448,1251.0,1182.0,237.0,240.0
1256,3264,2448,919.0,1627.0,305.0,178.0
1257,2448,2448,1016.0,1352.0,442.0,185.0
1257,2448,2448,1.0,1103.0,100.0,139.0
1257,2448,2448,972.0,718.0,58.0,22.0
1258,3264,2448,347.0,483.0,302.0,278.0
1258,3264,2448,0.0,654.0,40.0,34.0
1259,2448,3264,1103.0,1273.0,1131.0,402.0
1260,2448,3264,1519.0,1451.0,207.0,260.0
1261,2448,3264,1867.0,1374.0,408.0,360.0
1262,2448,3264,1605.0,1844.0,409.0,313.0
1263,2448,3264,2139.0,942.0,99.0,279.0
1264,2448,3264,1440.0,972.0,414.0,136.0
1265,2448,3264,220.0,851.0,195.0,225.0
1266,2448,3264,1900.0,1173.0,267.0,120.0
1267,2448,3264,1037.0,1054.0,362.0,206.0
1268,2448,3264,1884.0,942.0,162.0,339.0
1268,2448,3264,1940.0,942.0,75.0,51.0
1268,2448,3264,1769.0,1570.0,152.0,184.0
1269,3264,2448,663.0,1655.0,670.0,452.0
1269,3264,2448,1189.0,1791.0,144.0,234.0
1270,2448,3264,1529.0,1554.0,283.0,288.0
1271,2448,3264,1628.0,1543.0,125.0,85.0
1271,2448,3264,1628.0,1603.0,15.0,17.0
1272,2448,3264,1537.0,1554.0,181.0,151.0
1272,2448,3264,1538.0,1670.0,30.0,29.0
1273,2448,3264,1767.0,1397.0,248.0,191.0
1273,2448,3264,1639.0,1308.0,149.0,126.0
1273,2448,3264,1733.0,1352.0,32.0,44.0
1273,2448,3264,1785.0,1413.0,11.0,44.0
1274,2448,3264,1654.0,827.0,227.0,190.0
1275,2448,3264,2285.0,873.0,346.0,304.0
1276,2448,3264,1674.0,1217.0,223.0,267.0
1277,2448,3264,1826.0,1285.0,575.0,221.0
1278,2448,3264,1395.0,1346.0,371.0,138.0
1278,2448,3264,1319.0,281.0,89.0,92.0
1278,2448,3264,1505.0,282.0,175.0,50.0
1278,2448,3264,2479.0,966.0,553.0,365.0
1279,2448,3264,1564.0,1465.0,476.0,266.0
1280,2448,3264,2010.0,938.0,269.0,412.0
1280,2448,3264,945.0,1276.0,113.0,187.0
1280,2448,3264,720.0,1219.0,118.0,93.0
1280,2448,3264,1211.0,1659.0,157.0,151.0
1280,2448,3264,1330.0,1632.0,47.0,29.0
1280,2448,3264,1506.0,1506.0,197.0,264.0
1280,2448,3264,659.0,1477.0,93.0,57.0
1281,2448,3264,900.0,1339.0,297.0,250.0
1281,2448,3264,142.0,1362.0,42.0,100.0
1282,2448,3264,1557.0,1282.0,319.0,368.0
1283,2448,3264,1774.0,884.0,258.0,490.0
1283,2448,3264,1778.0,1338.0,327.0,293.0
1283,2448,3264,3034.0,2035.0,91.0,78.0
1283,2448,3264,2732.0,1889.0,74.0,61.0
1283,2448,3264,2923.0,1788.0,59.0,39.0
1284,2448,3264,1094.0,1642.0,99.0,96.0
1285,3264,2448,1650.0,1465.0,155.0,117.0
1285,3264,2448,1613.0,1409.0,30.0,261.0
1285,3264,2448,1595.0,466.0,115.0,217.0
1286,2448,3264,1726.0,1054.0,271.0,316.0
1287,2448,3264,1932.0,1198.0,431.0,337.0
1287,2448,3264,740.0,828.0,74.0,61.0
1288,3264,2448,1538.0,1539.0,71.0,67.0
1288,3264,2448,1289.0,1423.0,64.0,63.0
1288,3264,2448,505.0,570.0,67.0,57.0
1288,3264,2448,230.0,2830.0,219.0,222.0
1289,2448,3264,1014.0,1336.0,191.0,365.0
1289,2448,3264,2130.0,1044.0,111.0,91.0
1290,2448,3264,1413.0,556.0,654.0,539.0
1291,2448,3264,1093.0,1815.0,142.0,119.0
1291,2448,3264,647.0,922.0,23.0,56.0
1291,2448,3264,543.0,862.0,60.0,76.0
1291,2448,3264,1815.0,1903.0,30.0,164.0
1292,2448,3264,1343.0,1577.0,160.0,401.0
1293,2448,3264,1720.0,482.0,144.0,197.0
1293,2448,3264,1903.0,947.0,221.0,140.0
1293,2448,3264,1018.0,1108.0,42.0,56.0
1294,2448,3264,2214.0,1327.0,354.0,251.0
1294,2448,3264,2534.0,1163.0,37.0,25.0
1295,3264,2448,773.0,1504.0,92.0,96.0
1295,3264,2448,2165.0,1259.0,24.0,195.0
1295,3264,2448,1897.0,1399.0,159.0,152.0
1295,3264,2448,1903.0,1261.0,65.0,80.0
1296,3264,2448,1700.0,939.0,296.0,156.0
1296,3264,2448,1859.0,768.0,52.0,25.0
1297,3264,2448,1145.0,1472.0,228.0,131.0
1297,3264,2448,2057.0,269.0,42.0,54.0
1298,3264,2448,1100.0,1315.0,425.0,334.0
1299,3264,2448,1555.0,1192.0,113.0,168.0
1300,2448,3264,143.0,1979.0,44.0,49.0
1300,2448,3264,1509.0,1267.0,69.0,65.0
1300,2448,3264,1635.0,931.0,207.0,128.0
1301,3264,2448,1053.0,970.0,164.0,365.0
1302,2448,3264,581.0,1161.0,34.0,107.99999999999977
1302,2448,3264,1247.9999999999998,1031.9999999999998,177.00000000000023,176.0
1303,2448,3264,1791.0,1289.0,327.0,258.0
1304,2448,3264,1851.9999999999998,721.9999999999999,291.0000000000002,233.0
1304,2448,3264,1489.0,1262.0,430.0,639.0
1305,4000,6000,3520.000000000001,2402.0,161.0,265.0
1305,4000,6000,5573.0,442.0,59.0,32.999999999999886
1306,2448,3264,1254.9999999999998,768.0,428.0,435.9999999999998
1307,3264,2448,232.0,1278.0,670.0,269.0
1307,3264,2448,883.0,871.0,1227.0,1023.0
1307,3264,2448,28.0,1860.0,1505.0,637.0
1307,3264,2448,858.0,2057.0,893.0,422.0
1307,3264,2448,1546.0,1816.0,593.0,431.0
1307,3264,2448,1547.0,1901.0,234.0,228.0
1307,3264,2448,1.0,2929.0,254.0,331.0
1308,3264,2448,826.9999999999999,364.99999999999994,162.0,114.0
1308,3264,2448,1357.9999999999998,1141.9999999999998,382.0000000000002,596.0
1308,3264,2448,1123.9999999999998,946.0,67.00000000000023,52.999999999999886
1308,3264,2448,595.9999999999999,2759.9999999999995,74.00000000000011,66.00000000000045
1308,3264,2448,1063.0,586.0,54.0,69.99999999999989
1308,3264,2448,663.0,1926.9999999999998,102.0,49.0
1308,3264,2448,1580.0,2485.9999999999995,193.99999999999977,141.00000000000045
1309,3264,2448,1076.0,1559.0,272.0,279.0
1309,3264,2448,1083.0,1594.0,49.0,56.0
1310,3264,2448,1509.0,1011.0,258.0,327.0
1310,3264,2448,1280.0,845.0,42.0,38.0
1311,3264,2448,1039.0,1681.0,158.0,512.0
1311,3264,2448,1103.0,2148.0,69.0,45.0
1311,3264,2448,1663.0,988.0,25.0,55.0
1312,3264,2448,964.3333,1254.4286,400.0,323.0
1312,3264,2448,963.381,1517.3333,54.0,64.0
1312,3264,2448,2276.0952,2907.9524,74.0,50.0
1313,3264,2448,1222.6667,2352.6191,70.0,72.0
1313,3264,2448,1064.8572,442.14285,335.0,205.99994999999996
1313,3264,2448,1365.3334,439.7619,37.0,55.0
1314,2448,3264,794.9999999999998,1101.9999999999998,152.0,303.0000000000002
1314,2448,3264,932.9999999999998,1057.9999999999998,154.0,333.9999999999998
1314,2448,3264,1066.0,1068.9999999999998,158.99999999999977,353.9999999999998
1314,2448,3264,1217.0,1155.9999999999998,160.0,304.0
1314,2448,3264,1355.0,1104.9999999999998,160.0,341.0
1314,2448,3264,1495.9999999999995,1071.0,141.00000000000045,320.0
1314,2448,3264,1631.0,1053.0,140.99999999999955,355.9999999999998
1314,2448,3264,1762.9999999999995,1115.0,153.0,357.99999999999955
1314,2448,3264,1901.9999999999995,1057.9999999999998,141.00000000000023,475.0
1314,2448,3264,2091.0,1198.0,202.0,329.0
1314,2448,3264,1511.9999999999998,1447.0,372.0,148.99999999999955
1314,2448,3264,1184.9999999999998,1451.9999999999995,327.0,133.00000000000023
1314,2448,3264,804.0,1435.0,372.0,147.99999999999955
1314,2448,3264,757.0,1419.0,91.99999999999977,88.0
1314,2448,3264,1006.9999999999999,1334.9999999999995,52.000000000000114,47.000000000000455
1314,2448,3264,1130.0,1392.9999999999995,40.0,21.0
1314,2448,3264,1385.9999999999995,1406.0,43.0,20.0
1314,2448,3264,1543.0,1342.9999999999995,32.999999999999545,26.000000000000455
1314,2448,3264,1685.9999999999998,1376.0,34.99999999999977,15.999999999999545
1314,2448,3264,1422.9999999999995,806.9999999999999,81.00000000000023,38.000000000000114
1314,2448,3264,1290.0,808.0,123.0,54.0
1314,2448,3264,1224.0,816.0,77.0,92.99999999999989
1314,2448,3264,2086.9999999999995,914.9999999999998,74.00000000000045,86.00000000000023
1314,2448,3264,1985.9999999999998,2191.0,21.0,56.999999999999545
1314,2448,3264,1946.9999999999998,1493.9999999999998,66.0,37.0
1315,2448,3264,2330.0,862.0,74.0,43.0
1315,2448,3264,2005.0,1859.0,62.0,29.0
1315,2448,3264,1981.0,1901.0,66.0,19.0
1316,3264,2448,1383.8096,692.1428,229.0,107.0
1316,3264,2448,510.0,3086.0,62.0,80.0
1316,3264,2448,1153.0,1254.0,307.0,97.0
1316,3264,2448,1591.0,748.0,22.0,39.0
1317,2448,3264,1763.0,1182.0,82.0,45.0
1317,2448,3264,2055.0,1096.0,50.0,36.0
1318,3264,2448,1149.0,956.0,225.0,131.0
1319,3264,2448,530.0,347.0,78.0,103.0
1319,3264,2448,1108.0,1549.0,514.0,582.0
1319,3264,2448,582.0,3221.0,103.0,39.0
1320,3264,2448,1051.5,464.0,62.0,217.0
1320,3264,2448,1422.9999999999998,595.0,113.00000000000023,76.99999999999989
1321,2448,3264,1650.0,690.0,201.0,156.0
1321,2448,3264,1986.0,1011.0,225.0,285.0
1321,2448,3264,1697.0,1022.0,42.0,36.0
1321,2448,3264,1737.0,1103.0,57.0,69.0
1321,2448,3264,2391.0,1118.0,137.0,141.0
1321,2448,3264,2843.0,1335.0,112.0,74.0
1321,2448,3264,2389.0,913.0,38.0,31.0
1321,2448,3264,2064.0,906.0,27.0,27.0
1321,2448,3264,1949.0,627.0,50.0,104.0
1321,2448,3264,1843.0,917.0,51.0,28.0
1321,2448,3264,1889.0,1087.0,62.0,34.0
1321,2448,3264,2167.0,1105.0,57.0,48.0
1321,2448,3264,1772.0,1263.0,45.0,64.0
1321,2448,3264,1514.0,1520.0,169.0,56.0
1321,2448,3264,1142.0,1543.0,49.0,46.0
1321,2448,3264,2022.0,1413.0,64.0,153.0
1321,2448,3264,2120.0,1305.0,170.0,124.0
1321,2448,3264,1959.0,1651.0,66.0,43.0
1321,2448,3264,1896.0,1256.0,137.0,61.0
1321,2448,3264,2166.0,1447.0,31.0,52.0
1321,2448,3264,2282.0,1317.0,71.0,108.0
1321,2448,3264,2322.0,1519.0,53.0,26.0
1321,2448,3264,2237.0,1514.0,49.0,46.0
1321,2448,3264,2236.0,1538.0,24.0,67.0
1321,2448,3264,2296.0,1584.0,35.0,35.0
1321,2448,3264,1692.0,1422.0,38.0,30.0
1321,2448,3264,2084.0,1488.0,47.0,54.0
1321,2448,3264,1612.0,2009.0,55.0,36.0
1321,2448,3264,2165.0,1517.0,38.0,27.0
1321,2448,3264,2221.0,1516.0,14.0,34.0
1321,2448,3264,2005.0,1770.0,57.0,25.0
1321,2448,3264,2156.0,1560.0,36.0,32.0
1321,2448,3264,1986.0,1323.0,25.0,17.0
1321,2448,3264,1912.0,1492.0,22.0,26.0
1321,2448,3264,2085.0,1794.0,43.0,28.0
1321,2448,3264,2422.0,1856.0,22.0,50.0
1321,2448,3264,2701.0,1941.0,21.0,39.0
1321,2448,3264,2115.0,857.0,32.0,24.0
1321,2448,3264,2112.0,1549.0,39.0,19.0
1321,2448,3264,2087.0,1567.0,17.0,32.0
1321,2448,3264,2105.0,1714.0,22.0,41.0
1321,2448,3264,2137.0,1751.0,24.0,25.0
1321,2448,3264,2166.0,1080.0,43.0,26.0
1321,2448,3264,2222.0,1191.0,24.0,19.0
1321,2448,3264,989.0,1124.0,88.0,37.0
1321,2448,3264,2224.0,2152.0,61.0,21.0
1321,2448,3264,2722.0,1781.0,45.0,39.0
1321,2448,3264,2041.0,896.0,28.0,13.0
1321,2448,3264,2911.0,600.0,32.0,36.0
1321,2448,3264,2945.0,606.0,43.0,36.0
1321,2448,3264,2924.0,559.0,70.0,47.0
1321,2448,3264,2998.0,559.0,38.0,21.0
1321,2448,3264,1918.0,2344.0,66.0,25.0
1321,2448,3264,2378.0,19.0,62.0,26.0
1322,3264,2448,1431.0,1121.0,101.0,85.0
1323,2448,3264,349.99999999999994,541.0,786.0,858.0
1323,2448,3264,535.0,804.0,108.99999999999989,99.0
1323,2448,3264,375.99999999999994,681.0,108.00000000000006,94.99999999999989
1323,2448,3264,397.0,592.9999999999999,94.99999999999994,134.0
1323,2448,3264,458.99999999999994,739.0,131.00000000000006,142.0
1323,2448,3264,2099.0,977.9999999999999,177.99999999999955,301.0000000000001
1323,2448,3264,2180.9999999999995,559.0,261.00000000000045,232.9999999999999
1323,2448,3264,2033.9999999999998,728.9999999999999,204.99999999999977,99.0
1323,2448,3264,2636.0,257.99999999999994,77.0,34.00000000000006
1323,2448,3264,2410.0,754.0,83.99999999999955,59.999999999999886
1323,2448,3264,2318.9999999999995,402.99999999999994,31.0,25.000000000000057
1323,2448,3264,2405.0,377.99999999999994,36.0,22.000000000000057
1323,2448,3264,1540.9999999999998,307.99999999999994,30.000000000000227,22.0
1323,2448,3264,1202.9999999999998,717.0,40.0,25.0
1323,2448,3264,1426.0,722.9999999999999,38.99999999999977,28.0
1323,2448,3264,1864.0,743.9999999999999,35.0,29.0
1323,2448,3264,2813.9999999999995,40.99999999999999,44.0,20.000000000000007
1324,3264,2448,1328.0,1589.0,300.0,119.0
1324,3264,2448,605.0,457.0,32.0,14.0
1325,3264,2448,407.0,2351.0,455.0,518.0
1325,3264,2448,1804.0,2010.0,148.0,221.0
1325,3264,2448,1778.0,550.0,373.0,454.0
1325,3264,2448,1779.0,167.0,94.0,97.0
1326,3264,2448,740.5398,159.33524,68.0,80.99999999999997
1326,3264,2448,1316.0,775.0,241.0,278.0
1326,3264,2448,2067.0,2442.0,33.0,25.0
1327,3264,2448,1044.0,1469.0,210.0,306.0
1327,3264,2448,1060.5,1536.0,196.0,130.0
1327,3264,2448,1505.0,566.0,29.0,42.0
1327,3264,2448,457.0,319.0,42.0,29.0
1327,3264,2448,2410.0,2973.0,24.0,62.0
1328,3264,2448,1050.0,2077.0,505.0,407.0
1328,3264,2448,1050.0,2383.0,73.0,100.0
1328,3264,2448,1212.0,2458.0,59.0,79.0
1328,3264,2448,1279.0,2486.0,28.0,59.0
1328,3264,2448,1390.0,962.0,181.0,202.0
1328,3264,2448,1152.0,463.0,273.0,228.0
1328,3264,2448,1342.0,488.0,59.0,29.0
1328,3264,2448,1270.0,118.0,29.0,53.0
1328,3264,2448,1383.0,46.0,55.0,33.0
1328,3264,2448,1410.0,642.0,64.0,40.0
1328,3264,2448,1298.0,540.0,79.0,46.0
1328,3264,2448,1400.0,240.0,89.0,45.0
1328,3264,2448,1421.0,309.0,68.0,44.0
1329,3264,2448,1257.9999999999998,91.99999999999999,43.00000000000023,46.999999999999986
1329,3264,2448,1320.9999999999998,285.0,36.0,68.0
1329,3264,2448,1297.0,420.0,148.99999999999977,278.0
1329,3264,2448,1336.9999999999998,639.9999999999999,37.00000000000023,49.0
1329,3264,2448,1482.9999999999998,804.0,59.00000000000023,53.999999999999886
1329,3264,2448,1327.9999999999998,1079.0,77.00000000000023,65.0
1329,3264,2448,1290.0,1591.9999999999998,57.0,54.00000000000023
1329,3264,2448,766.9999999999999,2325.0,303.0000000000001,328.99999999999955
1330,3264,2448,1210.0,911.0,164.0,350.0
1330,3264,2448,1309.0,912.0,56.0,31.0
1331,3264,2448,1326.0,1056.0,325.0,331.0
1331,3264,2448,1327.0,1291.0,101.0,96.0
1331,3264,2448,1274.0,1379.0,52.0,91.0
1331,3264,2448,1853.0,756.0,50.0,114.0
1331,3264,2448,1886.0,648.0,30.0,77.0
1331,3264,2448,538.0,1990.0,117.0,91.0
1331,3264,2448,472.0,2038.0,75.0,78.0
1331,3264,2448,575.0,1854.0,139.0,87.0
1331,3264,2448,394.0,2051.0,93.0,105.0
1331,3264,2448,2147.0,382.0,52.0,44.0
1332,2448,3264,1611.0,490.0,853.0,869.0
1333,3264,2448,888.0,710.0,258.0,212.0
